Time_s,Raw_Preprocessed_Norm,Denoised_Norm
2.3583,1.574083,0.036698
2.3611,1.606118,0.040900
2.3639,1.692993,0.043986
2.3667,1.664911,0.045332
2.3694,1.597551,0.043933
2.3722,1.681026,0.040755
2.3750,1.729618,0.038624
2.3778,1.662365,0.041388
2.3806,1.646739,0.051366
2.3833,1.755492,0.066930
2.3861,1.747587,0.081846
2.3889,1.670940,0.090740
2.3917,1.718072,0.093868
2.3944,1.714064,0.094186
2.3972,1.794720,0.094755
2.4000,1.807583,0.097373
2.4028,1.900669,0.100685
2.4056,1.971637,0.102930
2.4083,1.831763,0.103552
2.4111,1.861362,0.104414
2.4139,1.987453,0.107957
2.4167,1.961995,0.113897
2.4194,1.838262,0.119291
2.4222,1.955375,0.122323
2.4250,2.046204,0.123490
2.4278,1.938629,0.124795
2.4306,1.881614,0.126966
2.4333,2.072594,0.128873
2.4361,2.077295,0.129278
2.4389,1.917296,0.127738
